Fecha;Interno;Km
03-09-2024;3105;650,72
03-09-2024;3106;679,95
03-09-2024;3107;486,06
03-09-2024;3108;662,97
03-09-2024;3109;722,27
03-09-2024;3110;656,54
03-09-2024;3111;519,19
03-09-2024;3112;373,99
03-09-2024;3113;688,75
03-09-2024;3114;473,92
03-09-2024;3115;678,97
03-09-2024;3116;598,56
03-09-2024;7015;653,29
03-09-2024;7016;571,81
03-09-2024;7017;606,83
03-09-2024;7018;697,57
03-09-2024;7019;282,09
03-09-2024;7020;473,59
03-09-2024;7021;617,34
03-09-2024;7022;809,92
03-09-2024;7024;278,53
03-09-2024;7040;656,2
03-09-2024;7071;528,17
03-09-2024;7079;806,88
03-09-2024;7080;848,84
03-09-2024;7094;652,83
03-09-2024;7100;389,62
03-09-2024;7101;594,11
03-09-2024;7102;756,93
03-09-2024;7103;705,91
03-09-2024;7104;682,83
03-09-2024;7105;502,36
03-09-2024;7106;652,65
03-09-2024;7107;654,21
03-09-2024;7110;479,17
03-09-2024;7111;633,83
03-09-2024;7112;925,85
03-09-2024;7114;532,73
03-09-2024;7115;679,55
03-09-2024;7116;673,52
03-09-2024;7117;668,03
03-09-2024;7118;795,48
03-09-2024;7119;424,19
03-09-2024;7120;669,32
03-09-2024;7121;599,6
03-09-2024;7122;620,5
03-09-2024;7123;807,68
03-09-2024;7124;720,13
03-09-2024;7125;619,18
03-09-2024;7130;700,02
03-09-2024;7131;754,94
03-09-2024;7132;480,91
03-09-2024;7133;727,42
03-09-2024;7134;845,65
03-09-2024;7135;746,18
03-09-2024;7136;767,29
03-09-2024;7137;524,15
03-09-2024;7138;760,09
04-09-2024;3002;118,79
04-09-2024;3003;100,75
04-09-2024;3004;213,58
04-09-2024;3005;87,89
04-09-2024;3006;238,16
04-09-2024;3007;152,17
04-09-2024;3008;226,36
04-09-2024;3009;225,95
04-09-2024;3010;90,49
04-09-2024;3012;273,47
04-09-2024;3014;240,76
04-09-2024;3097;220,04
04-09-2024;3098;218,51
04-09-2024;3099;243,82
04-09-2024;3100;179,12
04-09-2024;3101;198,78
04-09-2024;3102;259,23
04-09-2024;3103;174,2
04-09-2024;3104;231,24
04-09-2024;3105;266,86
04-09-2024;3106;253,76
04-09-2024;3107;206,67
04-09-2024;3108;163,01
04-09-2024;3109;95,36
04-09-2024;3110;224
04-09-2024;3111;221,91
04-09-2024;3112;194,87
04-09-2024;3113;218,36
04-09-2024;3114;203,36
04-09-2024;3115;229,07
04-09-2024;3116;253,73
04-09-2024;7015;115,02
04-09-2024;7016;186,55
04-09-2024;7017;133,79
04-09-2024;7018;161,85
04-09-2024;7019;166,44
04-09-2024;7020;112,25
04-09-2024;7021;200,49
04-09-2024;7022;196,66
04-09-2024;7024;158,54
04-09-2024;7040;211,15
04-09-2024;7071;157,13
04-09-2024;7079;197,45
04-09-2024;7080;133,12
04-09-2024;7094;241,79
04-09-2024;7100;178,22
04-09-2024;7101;256,46
04-09-2024;7102;185,59
04-09-2024;7103;249,42
04-09-2024;7104;266,91
04-09-2024;7105;227,99
04-09-2024;7106;166,49
04-09-2024;7107;267,69
04-09-2024;7110;245,14
04-09-2024;7111;238,58
04-09-2024;7112;214,36
04-09-2024;7114;190,74
04-09-2024;7115;229,69
04-09-2024;7116;259,49
04-09-2024;7117;230,55
04-09-2024;7118;229,23
04-09-2024;7119;222,81
04-09-2024;7120;228,32
04-09-2024;7121;241,41
04-09-2024;7122;241,67
04-09-2024;7123;281,73
04-09-2024;7124;223,87
04-09-2024;7125;234,2
04-09-2024;7130;252,9
04-09-2024;7131;206,74
04-09-2024;7132;217,07
04-09-2024;7133;208,4
04-09-2024;7134;252,79
04-09-2024;7135;272,16
04-09-2024;7136;166,65
04-09-2024;7137;254,06
04-09-2024;7138;180,09
05-09-2024;3002;216,31
05-09-2024;3003;225,49
05-09-2024;3004;168,57
05-09-2024;3005;263,62
05-09-2024;3006;256,45
05-09-2024;3007;226,49
05-09-2024;3008;206,7
05-09-2024;3009;206,51
05-09-2024;3010;240,69
05-09-2024;3012;213,17
05-09-2024;3013;62,33
05-09-2024;3014;191,52
05-09-2024;3015;75,68
05-09-2024;3097;252,51
05-09-2024;3098;214,86
05-09-2024;3099;262,64
05-09-2024;3100;203,85
05-09-2024;3101;222,35
05-09-2024;3102;201,88
05-09-2024;3103;151,08
05-09-2024;3104;213,4
05-09-2024;3105;201,05
05-09-2024;3106;173,97
05-09-2024;3107;285,88
05-09-2024;3108;170,59
05-09-2024;3109;38,2
05-09-2024;3110;147,25
05-09-2024;3111;125,28
05-09-2024;3112;190,94
05-09-2024;3113;195,06
05-09-2024;3114;216,22
05-09-2024;3115;274,11
05-09-2024;3116;271,77
05-09-2024;7015;114,87
05-09-2024;7016;188,19
05-09-2024;7017;124,99
05-09-2024;7018;179,48
05-09-2024;7019;117,09
05-09-2024;7020;149,13
05-09-2024;7021;135,92
05-09-2024;7022;162,33
05-09-2024;7024;140,75
05-09-2024;7040;185,52
05-09-2024;7071;255,74
05-09-2024;7079;144,73
05-09-2024;7080;134,47
05-09-2024;7094;213,53
05-09-2024;7100;187,05
05-09-2024;7101;260,38
05-09-2024;7102;283,83
05-09-2024;7103;204,37
05-09-2024;7104;183,46
05-09-2024;7105;183,08
05-09-2024;7106;230,14
05-09-2024;7107;157,75
05-09-2024;7108;95,78
05-09-2024;7110;289,85
05-09-2024;7111;255,38
05-09-2024;7112;229,5
05-09-2024;7114;177,87
05-09-2024;7115;258,74
05-09-2024;7116;241,19
05-09-2024;7117;217,27
05-09-2024;7118;247,94
05-09-2024;7119;206,95
05-09-2024;7120;217,22
05-09-2024;7121;182,35
05-09-2024;7122;154,07
05-09-2024;7123;169,77
05-09-2024;7124;233,56
05-09-2024;7125;253,48
05-09-2024;7130;184,91
05-09-2024;7131;249,27
05-09-2024;7132;235,39
05-09-2024;7133;243,51
05-09-2024;7134;230,92
05-09-2024;7135;214
05-09-2024;7136;242,22
05-09-2024;7137;237,72
05-09-2024;7138;266,28
06-09-2024;3002;145,01
06-09-2024;3003;236,97
06-09-2024;3004;192,79
06-09-2024;3005;266,52
06-09-2024;3006;128,73
06-09-2024;3007;211,63
06-09-2024;3008;212,54
06-09-2024;3009;189,01
06-09-2024;3010;144,03
06-09-2024;3011;44,96
06-09-2024;3012;232,02
06-09-2024;3013;248,96
06-09-2024;3014;278,72
06-09-2024;3015;245,64
06-09-2024;3097;262,11
06-09-2024;3098;267,34
06-09-2024;3099;232,46
06-09-2024;3100;156,72
06-09-2024;3101;142,19
06-09-2024;3102;164,73
06-09-2024;3103;215,25
06-09-2024;3104;212,98
06-09-2024;3105;259,41
06-09-2024;3106;265,76
06-09-2024;3107;146,19
06-09-2024;3108;246,64
06-09-2024;3109;174
06-09-2024;3110;142,21
06-09-2024;3111;230,65
06-09-2024;3112;222,8
06-09-2024;3113;240,85
06-09-2024;3114;189,7
06-09-2024;3115;251,12
06-09-2024;3116;231,37
06-09-2024;7015;83,25
06-09-2024;7016;106,67
06-09-2024;7017;90,06
06-09-2024;7018;97,85
06-09-2024;7019;145,11
06-09-2024;7020;212,51
06-09-2024;7021;139,6
06-09-2024;7022;170,71
06-09-2024;7023;53,86
06-09-2024;7024;182,8
06-09-2024;7040;199,85
06-09-2024;7071;254,95
06-09-2024;7079;228,41
06-09-2024;7080;220,52
06-09-2024;7094;211,27
06-09-2024;7100;220,3
06-09-2024;7101;252,3
06-09-2024;7102;258,34
06-09-2024;7103;237,02
06-09-2024;7104;219,85
06-09-2024;7105;246,73
06-09-2024;7106;211,57
06-09-2024;7107;151,38
06-09-2024;7108;207,13
06-09-2024;7110;272,91
06-09-2024;7111;289,84
06-09-2024;7112;241,52
06-09-2024;7114;173,84
06-09-2024;7115;239,76
06-09-2024;7116;249,02
06-09-2024;7117;192,87
06-09-2024;7118;249,75
06-09-2024;7119;264,74
06-09-2024;7120;220,61
06-09-2024;7121;52,66
06-09-2024;7122;228,92
06-09-2024;7123;214,45
06-09-2024;7124;243,26
06-09-2024;7125;208,77
06-09-2024;7130;241
06-09-2024;7131;202,33
06-09-2024;7132;230,53
06-09-2024;7133;239,47
06-09-2024;7134;237,96
06-09-2024;7135;75,5
06-09-2024;7136;221,93
06-09-2024;7137;256,95
06-09-2024;7138;230,02
07-09-2024;3001;17,46
07-09-2024;3002;31,67
07-09-2024;3003;238,73
07-09-2024;3004;184,43
07-09-2024;3005;148,08
07-09-2024;3006;182,15
07-09-2024;3007;180,72
07-09-2024;3008;241,43
07-09-2024;3009;175,33
07-09-2024;3010;57,29
07-09-2024;3011;90,3
07-09-2024;3012;219,79
07-09-2024;3013;268,38
07-09-2024;3014;198,39
07-09-2024;3015;229,99
07-09-2024;3097;212,75
07-09-2024;3098;279,72
07-09-2024;3099;159,56
07-09-2024;3100;162,26
07-09-2024;3101;198,32
07-09-2024;3102;316,86
07-09-2024;3103;178,89
07-09-2024;3104;222,78
07-09-2024;3105;242,11
07-09-2024;3106;195,78
07-09-2024;3107;183,85
07-09-2024;3108;283,38
07-09-2024;3110;228,86
07-09-2024;3111;205,63
07-09-2024;3112;206,84
07-09-2024;3113;198,54
07-09-2024;3114;207,41
07-09-2024;3115;147,51
07-09-2024;3116;305,18
07-09-2024;7016;52,6
07-09-2024;7017;29,46
07-09-2024;7020;33,11
07-09-2024;7040;164,9
07-09-2024;7071;158,21
07-09-2024;7079;246,88
07-09-2024;7080;142,27
07-09-2024;7094;214,27
07-09-2024;7100;154,05
07-09-2024;7101;211,03
07-09-2024;7102;247,11
07-09-2024;7103;170,03
07-09-2024;7104;145,5
07-09-2024;7105;174,92
07-09-2024;7106;172,13
07-09-2024;7107;212,3
07-09-2024;7108;63,5
07-09-2024;7110;82,41
07-09-2024;7111;190,72
07-09-2024;7112;214,29
07-09-2024;7114;174,14
07-09-2024;7115;121,99
07-09-2024;7116;252,82
07-09-2024;7117;213,34
07-09-2024;7118;210,45
07-09-2024;7119;183,22
07-09-2024;7120;238,3
07-09-2024;7121;99,26
07-09-2024;7122;146,25
07-09-2024;7123;125,15
07-09-2024;7124;193,22
07-09-2024;7125;213,57
07-09-2024;7130;20,32
07-09-2024;7131;65,13
07-09-2024;7132;186,12
07-09-2024;7133;136,35
07-09-2024;7134;217,27
07-09-2024;7135;102,79
07-09-2024;7136;189,01
07-09-2024;7137;136,72
07-09-2024;7138;184,33
08-09-2024;3002;150,7
08-09-2024;3003;45,76
08-09-2024;3004;2,82
08-09-2024;3005;263,48
08-09-2024;3006;184,56
08-09-2024;3007;208,62
08-09-2024;3008;225,3
08-09-2024;3009;136,02
08-09-2024;3010;167,96
08-09-2024;3011;159,14
08-09-2024;3013;207,3
08-09-2024;3014;90,23
08-09-2024;3015;83,07
08-09-2024;3097;69,97
08-09-2024;3098;112,28
08-09-2024;3099;286,87
08-09-2024;3100;180,98
08-09-2024;3101;126,8
08-09-2024;3102;125,68
08-09-2024;3103;197,67
08-09-2024;3104;146,71
08-09-2024;3105;170,21
08-09-2024;3106;57,41
08-09-2024;3107;242,03
08-09-2024;3108;249,31
08-09-2024;3110;192,1
08-09-2024;3111;199,9
08-09-2024;3112;144,14
08-09-2024;3113;195,55
08-09-2024;3114;215,96
08-09-2024;3115;147,54
08-09-2024;3116;165,64
08-09-2024;7020;18,33
08-09-2024;7040;174,64
08-09-2024;7071;190,2
08-09-2024;7079;184,89
08-09-2024;7080;151,95
08-09-2024;7094;166,83
08-09-2024;7100;187,5
08-09-2024;7101;238,89
08-09-2024;7102;198,87
08-09-2024;7103;217,3
08-09-2024;7104;199,77
08-09-2024;7105;211,24
08-09-2024;7107;257,21
08-09-2024;7108;111,09
08-09-2024;7111;203,28
08-09-2024;7112;201,83
08-09-2024;7114;195,68
08-09-2024;7115;102,15
08-09-2024;7116;143,27
08-09-2024;7117;236,82
08-09-2024;7118;138,1
08-09-2024;7119;230,74
08-09-2024;7120;240,75
08-09-2024;7121;175,26
08-09-2024;7122;134,14
08-09-2024;7123;91,53
08-09-2024;7124;112,41
08-09-2024;7125;134,6
08-09-2024;7130;73,35
08-09-2024;7131;121,71
08-09-2024;7132;182,74
08-09-2024;7133;144,25
08-09-2024;7134;189,96
08-09-2024;7135;131,58
08-09-2024;7136;137,9
08-09-2024;7137;127,06
08-09-2024;7138;167,46
09-09-2024;3001;90,6
09-09-2024;3002;156,9
09-09-2024;3003;191,3
09-09-2024;3005;268,22
09-09-2024;3006;113,31
09-09-2024;3007;211,5
09-09-2024;3008;297,01
09-09-2024;3009;278,23
09-09-2024;3010;286,59
09-09-2024;3011;255,3
09-09-2024;3012;173,96
09-09-2024;3013;176,15
09-09-2024;3014;135,96
09-09-2024;3015;247,19
09-09-2024;3097;207,07
09-09-2024;3098;193,03
09-09-2024;3099;224,44
09-09-2024;3100;191,98
09-09-2024;3101;206,08
09-09-2024;3102;223,9
09-09-2024;3103;220,93
09-09-2024;3104;277,97
09-09-2024;3105;298,58
09-09-2024;3106;212,7
09-09-2024;3107;226,07
09-09-2024;3108;217,93
09-09-2024;3109;212,46
09-09-2024;3110;267,46
09-09-2024;3111;265,55
09-09-2024;3112;287,58
09-09-2024;3113;196,49
09-09-2024;3114;251,96
09-09-2024;3115;30,06
09-09-2024;3116;201,52
09-09-2024;7015;153,48
09-09-2024;7016;216,09
09-09-2024;7017;253,63
09-09-2024;7018;193,71
09-09-2024;7019;179,19
09-09-2024;7020;165,27
09-09-2024;7021;181,95
09-09-2024;7022;253,91
09-09-2024;7023;166,59
09-09-2024;7024;130,01
09-09-2024;7040;215,39
09-09-2024;7071;222,96
09-09-2024;7079;252,84
09-09-2024;7080;236,87
09-09-2024;7094;229,91
09-09-2024;7100;227,71
09-09-2024;7101;270
09-09-2024;7102;237,66
09-09-2024;7103;266,43
09-09-2024;7104;235,52
09-09-2024;7105;290,03
09-09-2024;7106;238,31
09-09-2024;7107;122,86
09-09-2024;7108;244
09-09-2024;7110;125,18
09-09-2024;7111;205,89
09-09-2024;7112;235,56
09-09-2024;7114;186,2
09-09-2024;7115;207,59
09-09-2024;7116;219,46
09-09-2024;7117;238,63
09-09-2024;7118;265,51
09-09-2024;7119;208,67
09-09-2024;7120;293,39
09-09-2024;7121;146,9
09-09-2024;7122;192,63
09-09-2024;7123;248,65
09-09-2024;7124;190,93
09-09-2024;7125;193,66
09-09-2024;7130;219,82
09-09-2024;7131;232,4
09-09-2024;7132;250,37
09-09-2024;7133;250,46
09-09-2024;7134;232,95
09-09-2024;7135;188,62
09-09-2024;7136;210,18
09-09-2024;7137;218,35
09-09-2024;7138;268,21
10-09-2024;3001;94,75
10-09-2024;3003;231,24
10-09-2024;3004;59,25
10-09-2024;3005;245,28
10-09-2024;3007;243,52
10-09-2024;3008;214,61
10-09-2024;3009;272,59
10-09-2024;3010;264,27
10-09-2024;3011;224,94
10-09-2024;3012;192,68
10-09-2024;3013;190,87
10-09-2024;3014;135,64
10-09-2024;3015;222,39
10-09-2024;3097;185,67
10-09-2024;3098;201,01
10-09-2024;3099;201,78
10-09-2024;3100;5,25
10-09-2024;3101;187,21
10-09-2024;3103;239,25
10-09-2024;3104;244,24
10-09-2024;3105;156,76
10-09-2024;3106;257,14
10-09-2024;3107;307,8
10-09-2024;3108;247,85
10-09-2024;3109;242,29
10-09-2024;3110;243,23
10-09-2024;3111;152,76
10-09-2024;3112;199,23
10-09-2024;3113;221,12
10-09-2024;3114;310,3
10-09-2024;3115;184,38
10-09-2024;3116;232,48
10-09-2024;7015;62,92
10-09-2024;7016;178,2
10-09-2024;7017;108,68
10-09-2024;7018;170,32
10-09-2024;7019;73,61
10-09-2024;7020;182
10-09-2024;7021;161,91
10-09-2024;7022;191,06
10-09-2024;7023;161,96
10-09-2024;7024;128,98
10-09-2024;7040;249,96
10-09-2024;7071;206,13
10-09-2024;7079;240,56
10-09-2024;7080;211,08
10-09-2024;7094;173,91
10-09-2024;7100;197,33
10-09-2024;7101;215,04
10-09-2024;7102;181,97
10-09-2024;7103;241,44
10-09-2024;7104;283,19
10-09-2024;7105;172,83
10-09-2024;7106;237,87
10-09-2024;7107;217,68
10-09-2024;7108;234,19
10-09-2024;7110;248,24
10-09-2024;7111;169,62
10-09-2024;7112;233,46
10-09-2024;7114;198,57
10-09-2024;7115;248,57
10-09-2024;7116;276,74
10-09-2024;7117;220,51
10-09-2024;7118;275,1
10-09-2024;7119;241,9
10-09-2024;7120;231,64
10-09-2024;7121;242,65
10-09-2024;7122;206,29
10-09-2024;7123;189,12
10-09-2024;7124;224,46
10-09-2024;7125;159,55
10-09-2024;7130;179,09
10-09-2024;7131;236,52
10-09-2024;7132;193,38
10-09-2024;7133;236,95
10-09-2024;7134;222,75
10-09-2024;7135;247,27
10-09-2024;7136;244,4
10-09-2024;7137;207,58
10-09-2024;7138;238,8
11-09-2024;3001;46,22
11-09-2024;3002;31,8
11-09-2024;3003;181,28
11-09-2024;3004;151,75
11-09-2024;3005;260,81
11-09-2024;3006;61,32
11-09-2024;3007;45,04
11-09-2024;3008;101,9
11-09-2024;3009;194,51
11-09-2024;3010;181,96
11-09-2024;3011;196,91
11-09-2024;3012;199,7
11-09-2024;3013;266,18
11-09-2024;3014;90,71
11-09-2024;3015;260,7
11-09-2024;3097;200,76
11-09-2024;3098;132,42
11-09-2024;3099;256,54
11-09-2024;3100;107,09
11-09-2024;3101;248,59
11-09-2024;3102;130,77
11-09-2024;3103;256,32
11-09-2024;3104;181,16
11-09-2024;3105;167,27
11-09-2024;3106;212,5
11-09-2024;3107;275,79
11-09-2024;3108;183,41
11-09-2024;3109;234,79
11-09-2024;3110;158,95
11-09-2024;3111;215,98
11-09-2024;3112;50,19
11-09-2024;3113;178,12
11-09-2024;3114;262,14
11-09-2024;3115;186,3
11-09-2024;3116;248,42
11-09-2024;7015;62,62
11-09-2024;7016;46
11-09-2024;7017;176,67
11-09-2024;7018;74,27
11-09-2024;7019;138,23
11-09-2024;7020;151,37
11-09-2024;7021;131,55
11-09-2024;7022;86,75
11-09-2024;7023;103,08
11-09-2024;7024;201,73
11-09-2024;7040;223,51
11-09-2024;7071;225,1
11-09-2024;7079;231,82
11-09-2024;7080;213,59
11-09-2024;7094;189,46
11-09-2024;7100;230,48
11-09-2024;7101;314,68
11-09-2024;7102;172,82
11-09-2024;7103;200,53
11-09-2024;7104;200,01
11-09-2024;7105;180,79
11-09-2024;7106;172,74
11-09-2024;7107;227,11
11-09-2024;7108;234,99
11-09-2024;7110;207,04
11-09-2024;7111;218,46
11-09-2024;7112;246,56
11-09-2024;7114;173,37
11-09-2024;7115;275,89
11-09-2024;7116;201,78
11-09-2024;7117;219,64
11-09-2024;7118;193,87
11-09-2024;7119;215,37
11-09-2024;7120;221,82
11-09-2024;7121;216,7
11-09-2024;7122;192,16
11-09-2024;7123;210,39
11-09-2024;7124;261,38
11-09-2024;7125;183,88
11-09-2024;7130;212,07
11-09-2024;7131;207,92
11-09-2024;7132;173,55
11-09-2024;7133;225,47
11-09-2024;7134;222,92
11-09-2024;7135;211,97
11-09-2024;7136;179,87
11-09-2024;7137;249,03
11-09-2024;7138;195,71
12-09-2024;3001;237,47
12-09-2024;3003;71,66
12-09-2024;3004;129,57
12-09-2024;3005;126,1
12-09-2024;3006;43,89
12-09-2024;3007;90,14
12-09-2024;3008;170,82
12-09-2024;3009;223,98
12-09-2024;3010;225,14
12-09-2024;3011;218,65
12-09-2024;3012;230,7
12-09-2024;3013;242,03
12-09-2024;3014;195,31
12-09-2024;3015;136,26
12-09-2024;3097;43,97
12-09-2024;3098;163,03
12-09-2024;3099;215,03
12-09-2024;3100;151,69
12-09-2024;3101;185,59
12-09-2024;3102;243,69
12-09-2024;3103;187,76
12-09-2024;3104;245,07
12-09-2024;3105;247,97
12-09-2024;3106;199,22
12-09-2024;3107;164,45
12-09-2024;3108;239,52
12-09-2024;3109;198,41
12-09-2024;3110;248,91
12-09-2024;3111;270,59
12-09-2024;3113;188,62
12-09-2024;3114;230,2
12-09-2024;3115;241,98
12-09-2024;3116;165
12-09-2024;7015;143,35
12-09-2024;7016;206,48
12-09-2024;7017;164,4
12-09-2024;7018;147,64
12-09-2024;7019;58,95
12-09-2024;7020;163,31
12-09-2024;7021;144,37
12-09-2024;7022;105,91
12-09-2024;7023;172,87
12-09-2024;7024;145,09
12-09-2024;7040;248,81
12-09-2024;7071;259,37
12-09-2024;7079;214,2
12-09-2024;7080;227,43
12-09-2024;7094;257,52
12-09-2024;7100;178,66
12-09-2024;7101;256,29
12-09-2024;7102;194,59
12-09-2024;7103;223,82
12-09-2024;7104;161,96
12-09-2024;7105;201,96
12-09-2024;7106;226,95
12-09-2024;7107;188,01
12-09-2024;7108;227,18
12-09-2024;7110;167,84
12-09-2024;7111;215,09
12-09-2024;7112;260,03
12-09-2024;7114;175,81
12-09-2024;7115;287,45
12-09-2024;7116;203,16
12-09-2024;7117;157,38
12-09-2024;7118;234,58
12-09-2024;7119;149,65
12-09-2024;7120;212,11
12-09-2024;7121;262,27
12-09-2024;7122;56,45
12-09-2024;7123;245,79
12-09-2024;7124;166,17
12-09-2024;7125;254,81
12-09-2024;7130;212,81
12-09-2024;7131;215,93
12-09-2024;7132;155,33
12-09-2024;7133;235,23
12-09-2024;7134;221,48
12-09-2024;7135;203,71
12-09-2024;7136;246,23
12-09-2024;7137;234,69
12-09-2024;7138;272,14
13-09-2024;3001;146,27
13-09-2024;3003;237,57
13-09-2024;3004;73,1
13-09-2024;3005;71,91
13-09-2024;3007;244,84
13-09-2024;3008;163,88
13-09-2024;3009;146,69
13-09-2024;3010;264,75
13-09-2024;3011;295,31
13-09-2024;3012;234,93
13-09-2024;3013;242,48
13-09-2024;3014;180,6
13-09-2024;3015;282,05
13-09-2024;3097;92,52
13-09-2024;3098;203,99
13-09-2024;3099;80,4
13-09-2024;3100;201,75
13-09-2024;3101;234,05
13-09-2024;3102;148,48
13-09-2024;3103;196,81
13-09-2024;3104;108,16
13-09-2024;3105;212,03
13-09-2024;3106;246,43
13-09-2024;3108;204,87
13-09-2024;3109;169,07
13-09-2024;3110;254,16
13-09-2024;3111;242,61
13-09-2024;3112;82,82
13-09-2024;3113;278,42
13-09-2024;3114;206,18
13-09-2024;3115;226,55
13-09-2024;3116;215,16
13-09-2024;7015;119,7
13-09-2024;7016;212,58
13-09-2024;7017;181,84
13-09-2024;7018;195,64
13-09-2024;7019;83,71
13-09-2024;7020;75,83
13-09-2024;7021;187,25
13-09-2024;7022;218,02
13-09-2024;7023;171,67
13-09-2024;7024;156,34
13-09-2024;7040;125,52
13-09-2024;7071;227,17
13-09-2024;7079;224,86
13-09-2024;7080;212,68
13-09-2024;7094;209,62
13-09-2024;7100;205,03
13-09-2024;7101;260,22
13-09-2024;7102;250,4
13-09-2024;7103;224,86
13-09-2024;7104;194,48
13-09-2024;7105;259,42
13-09-2024;7106;209,36
13-09-2024;7107;228,07
13-09-2024;7108;247,44
13-09-2024;7110;193,77
13-09-2024;7111;158,26
13-09-2024;7112;228,49
13-09-2024;7114;217,08
13-09-2024;7115;255,22
13-09-2024;7116;227,77
13-09-2024;7117;192,55
13-09-2024;7118;306,43
13-09-2024;7119;217,6
13-09-2024;7120;211,94
13-09-2024;7121;198,68
13-09-2024;7122;181,16
13-09-2024;7123;191,13
13-09-2024;7124;259,81
13-09-2024;7125;196,11
13-09-2024;7130;199,43
13-09-2024;7131;239,15
13-09-2024;7132;309,98
13-09-2024;7133;179,98
13-09-2024;7134;235,52
13-09-2024;7135;161,31
13-09-2024;7136;182,9
13-09-2024;7137;222,71
13-09-2024;7138;213,79
14-09-2024;3001;204,84
14-09-2024;3003;192,83
14-09-2024;3004;148,55
14-09-2024;3005;25,41
14-09-2024;3007;255,49
14-09-2024;3008;194,53
14-09-2024;3009;178,57
14-09-2024;3010;184,72
14-09-2024;3011;194,49
14-09-2024;3012;178,22
14-09-2024;3013;270,07
14-09-2024;3015;169,98
14-09-2024;3097;293,75
14-09-2024;3098;92,1
14-09-2024;3099;161,48
14-09-2024;3100;192,47
14-09-2024;3101;225,98
14-09-2024;3102;259,84
14-09-2024;3103;257,44
14-09-2024;3104;230,45
14-09-2024;3105;262,45
14-09-2024;3106;164,43
14-09-2024;3108;253,54
14-09-2024;3109;191,19
14-09-2024;3110;250,06
14-09-2024;3111;214,96
14-09-2024;3112;136,59
14-09-2024;3113;138,53
14-09-2024;3114;221,58
14-09-2024;3115;184,69
14-09-2024;3116;237,79
14-09-2024;7015;94,37
14-09-2024;7016;164,01
14-09-2024;7017;150,86
14-09-2024;7018;111,33
14-09-2024;7020;148,15
14-09-2024;7021;114,47
14-09-2024;7022;53,35
14-09-2024;7023;83,22
14-09-2024;7024;111,02
14-09-2024;7071;92,48
14-09-2024;7079;130,24
14-09-2024;7080;156,38
14-09-2024;7094;170,07
14-09-2024;7100;153,25
